iso_code,Country,Date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
ARE,United Arab Emirates,4/24/2020,8756,518,56,4,885.303,52.374,5.662,0.404,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/25/2020,9281,525,64,8,938.385,53.082,6.471,0.809,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/26/2020,9813,532,64,0,992.174,53.79,6.471,0,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/27/2020,10349,536,76,12,1046.368,54.194,7.684,1.213,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/28/2020,10839,490,82,6,1095.911,49.543,8.291,0.607,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/29/2020,11380,541,89,7,1150.611,54.7,8.999,0.708,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,4/30/2020,11929,549,98,9,1206.119,55.508,9.909,0.91,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/1/2020,12481,552,105,7,1261.931,55.812,10.616,0.708,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/2/2020,13038,557,111,6,1318.248,56.317,11.223,0.607,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/3/2020,13599,561,119,8,1374.97,56.722,12.032,0.809,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/4/2020,14163,564,126,7,1431.995,57.025,12.74,0.708,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/5/2020,14730,567,137,11,1489.323,57.328,13.852,1.112,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/6/2020,15192,462,146,9,1536.035,46.712,14.762,0.91,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/7/2020,15738,546,157,11,1591.24,55.205,15.874,1.112,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/8/2020,16240,502,165,8,1641.996,50.756,16.683,0.809,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/9/2020,16793,553,174,9,1697.909,55.913,17.593,0.91,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARE,United Arab Emirates,5/10/2020,17417,624,185,11,1761.001,63.091,18.705,1.112,,,,,,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2
ARG,Argentina,3/4/2020,1,1,0,0,0.022,0.022,0,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/6/2020,2,1,0,0,0.044,0.022,0,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/7/2020,8,6,0,0,0.177,0.133,0,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/8/2020,9,1,1,1,0.199,0.022,0.022,0.022,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/9/2020,12,3,1,0,0.266,0.066,0.022,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/11/2020,19,7,1,0,0.42,0.155,0.022,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/13/2020,31,12,1,0,0.686,0.266,0.022,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/14/2020,34,3,2,1,0.752,0.066,0.044,0.022,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/15/2020,45,11,2,0,0.996,0.243,0.044,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/16/2020,56,11,2,0,1.239,0.243,0.044,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/17/2020,65,9,2,0,1.438,0.199,0.044,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/18/2020,79,14,2,0,1.748,0.31,0.044,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/19/2020,97,18,2,0,2.146,0.398,0.044,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/20/2020,128,31,3,1,2.832,0.686,0.066,0.022,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/21/2020,158,30,3,0,3.496,0.664,0.066,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/22/2020,225,67,4,1,4.978,1.482,0.089,0.022,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/23/2020,266,41,4,0,5.886,0.907,0.089,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/24/2020,301,35,4,0,6.66,0.774,0.089,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/25/2020,387,86,6,2,8.563,1.903,0.133,0.044,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/26/2020,502,115,8,2,11.107,2.544,0.177,0.044,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/27/2020,589,87,12,4,13.032,1.925,0.266,0.089,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/28/2020,690,101,17,5,15.267,2.235,0.376,0.111,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/29/2020,745,55,19,2,16.484,1.217,0.42,0.044,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/30/2020,820,75,20,1,18.143,1.659,0.443,0.022,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,3/31/2020,966,146,24,4,21.374,3.23,0.531,0.089,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/1/2020,966,0,24,0,21.374,0,0.531,0,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/2/2020,1133,167,31,7,25.069,3.695,0.686,0.155,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/3/2020,1133,0,34,3,25.069,0,0.752,0.066,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/4/2020,1265,132,37,3,27.989,2.921,0.819,0.066,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/5/2020,1451,186,43,6,32.105,4.115,0.951,0.133,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/6/2020,1554,103,46,3,34.384,2.279,1.018,0.066,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/7/2020,1628,74,53,7,36.021,1.637,1.173,0.155,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/8/2020,1715,87,60,7,37.946,1.925,1.328,0.155,13330,,0.295,,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/9/2020,1795,80,65,5,39.716,1.77,1.438,0.111,14850,1520,0.329,0.034,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/10/2020,1894,99,79,14,41.907,2.19,1.748,0.31,16379,1529,0.362,0.034,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/11/2020,1975,81,82,3,43.699,1.792,1.814,0.066,18027,1648,0.399,0.036,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/12/2020,2137,162,89,7,47.283,3.584,1.969,0.155,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/13/2020,2203,66,95,6,48.743,1.46,2.102,0.133,19758,,0.437,,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/14/2020,2272,69,98,3,50.27,1.527,2.168,0.066,22805,3047,0.505,0.067,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/15/2020,2432,160,105,7,53.81,3.54,2.323,0.155,24374,1569,0.539,0.035,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/16/2020,2432,0,109,4,53.81,0,2.412,0.089,26457,2083,0.585,0.046,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/17/2020,2560,128,115,6,56.642,2.832,2.544,0.133,28650,2193,0.634,0.049,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/18/2020,2658,98,122,7,58.811,2.168,2.699,0.155,30942,2292,0.685,0.051,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/19/2020,2828,170,132,10,62.572,3.761,2.921,0.221,32712,1770,0.724,0.039,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/20/2020,2930,102,134,2,64.829,2.257,2.965,0.044,34568,1856,0.765,0.041,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/21/2020,3020,90,142,8,66.82,1.991,3.142,0.177,36611,2043,0.81,0.045,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/22/2020,3132,112,151,9,69.299,2.478,3.341,0.199,39228,2617,0.868,0.058,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/23/2020,3276,144,159,8,72.485,3.186,3.518,0.177,41786,2558,0.925,0.057,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/24/2020,3423,147,165,6,75.737,3.253,3.651,0.133,44654,2868,0.988,0.063,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/25/2020,3423,0,167,2,75.737,0,3.695,0.044,47406,2752,1.049,0.061,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/26/2020,3767,344,185,18,83.348,7.611,4.093,0.398,49905,2499,1.104,0.055,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/27/2020,3767,0,186,1,83.348,0,4.115,0.022,51900,1995,1.148,0.044,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/28/2020,3990,223,197,11,88.283,4.934,4.359,0.243,53600,1700,1.186,0.038,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/29/2020,4114,124,207,10,91.026,2.744,4.58,0.221,56058,2458,1.24,0.054,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,4/30/2020,4272,158,214,7,94.522,3.496,4.735,0.155,58685,2627,1.298,0.058,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/1/2020,4415,143,218,4,97.686,3.164,4.823,0.089,61530,2845,1.361,0.063,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/2/2020,4519,104,225,7,99.987,2.301,4.978,0.155,63866,2336,1.413,0.052,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/3/2020,4668,149,237,12,103.284,3.297,5.244,0.266,65813,1947,1.456,0.043,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/4/2020,4770,102,246,9,105.541,2.257,5.443,0.199,67920,2107,1.503,0.047,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/5/2020,4874,104,260,14,107.842,2.301,5.753,0.31,69718,1798,1.543,0.04,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/6/2020,5007,133,264,4,110.785,2.943,5.841,0.089,72315,2597,1.6,0.057,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/7/2020,5195,188,273,9,114.944,4.16,6.04,0.199,75198,2883,1.664,0.064,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/8/2020,5358,163,282,9,118.551,3.607,6.24,0.199,77901,2703,1.724,0.06,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/9/2020,5598,240,293,11,123.861,5.31,6.483,0.243,80729,2828,1.786,0.063,tests performed,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARG,Argentina,5/10/2020,5763,165,300,7,127.512,3.651,6.638,0.155,,,,,,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5
ARM,Armenia,12/31/2019,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/1/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/2/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/3/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/4/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/5/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/6/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/7/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/8/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/9/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/10/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/11/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/12/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/13/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/14/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/15/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/16/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/17/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/18/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/19/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/20/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/21/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/22/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/23/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/24/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/25/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/26/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/27/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/28/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/29/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/30/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,1/31/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/1/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/2/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/3/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/4/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/5/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/6/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/7/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/8/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/9/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/10/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/11/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/12/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/13/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/14/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/15/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/16/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/17/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/18/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/19/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/20/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/21/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/22/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/23/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/24/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/25/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/26/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/27/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/28/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,2/29/2020,0,0,0,0,0,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,3/1/2020,1,1,0,0,0.337,0.337,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
ARM,Armenia,3/2/2020,1,0,0,0,0.337,0,0,0,,,,,,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2
